scene_id,frame_id,scene_description,qa_category,question,answer,cam_front,question_length,answer_length
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c3,CAM_FRONT,107.5,480.8> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What is the future state of <c3,CAM_FRONT,107.5,480.8>?","The future state of <c3,CAM_FRONT,107.5,480.8> is to decelerate gradually without braking.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,7,11
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Is <c4,CAM_FRONT,740.7,369.3> a traffic sign or a road barrier?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c4,CAM_FRONT,740.7,369.3> be in the moving direction of the ego vehicle?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What does <c4,CAM_FRONT,740.7,369.3> mean?",Please wait.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,4,2
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"In this scenario, what object is most likely to consider <c4,CAM_FRONT,740.7,369.3>?",The ego vehicle.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,11,3
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,What object should the ego vehicle notice first when the ego vehicle is getting to the next possible location? What is the state of the object that is first noticed by the ego vehicle and what action should the ego vehicle take? What object should the ego vehicle notice second when the ego vehicle is getting to the next possible location? What is the state of the object perceived by the ego vehicle as second and what action should the ego vehicle take? What object should the ego vehicle notice third? What is the state of the object perceived by the ego vehicle as third and what action should the ego vehicle take?,"Firstly, notice <c4,CAM_FRONT,740.7,369.3>. It is a traffic sign, so the ego vehicle should remain stationary. Secondly, notice <c1,CAM_FRONT,1458.3,492.5>. It is going ahead, so the ego vehicle should remain stationary. Thirdly, notice <c2,CAM_FRONT,889.2,515.8>. It is turning right, so the ego vehicle should remain stationary.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,113,43
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Are <c1,CAM_FRONT,1458.3,492.5> and <c4,CAM_FRONT,740.7,369.3> traffic signs?",Only one of the boxes is a traffic sign.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,6,9
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Will <c4,CAM_FRONT,740.7,369.3> be in the moving direction of <c1,CAM_FRONT,1458.3,492.5>?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c1,CAM_FRONT,1458.3,492.5> take <c4,CAM_FRONT,740.7,369.3> into account?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,6,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c1,CAM_FRONT,1458.3,492.5> to be most relevant to its decision?",The ego vehicle.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,12,3
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Except for the ego vehicle, what object would consider <c1,CAM_FRONT,1458.3,492.5> to be most relevant to its decision?",None.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,17,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c4,CAM_FRONT,740.7,369.3> to be most relevant to its decision?",The ego vehicle.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,12,3
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Except for the ego vehicle, what object would consider <c4,CAM_FRONT,740.7,369.3> to be most relevant to its decision?",None.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,17,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Are <c4,CAM_FRONT,740.7,369.3> and <c1,CAM_FRONT,1458.3,492.5> traffic signs?",Only one of the boxes is a traffic sign.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,6,9
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Will <c4,CAM_FRONT,740.7,369.3> be in the moving direction of <c1,CAM_FRONT,1458.3,492.5>?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Would <c1,CAM_FRONT,1458.3,492.5> take <c4,CAM_FRONT,740.7,369.3> into account?",No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,6,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c4,CAM_FRONT,740.7,369.3> to be most relevant to its decision?",The ego vehicle.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,12,3
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Except for the ego vehicle, what object would consider <c4,CAM_FRONT,740.7,369.3> to be most relevant to its decision?",None.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,17,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What object would consider <c1,CAM_FRONT,1458.3,492.5> to be most relevant to its decision?",The ego vehicle.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,12,3
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"Except for the ego vehicle, what object would consider <c1,CAM_FRONT,1458.3,492.5> to be most relevant to its decision?","<c3,CAM_FRONT,107.5,480.8>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,17,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",prediction,"What kind of traffic sign is <c4,CAM_FRONT,740.7,369.3>?",Traffic light.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,7,2
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"Is <c1,CAM_FRONT,1458.3,492.5> an object that the ego vehicle should consider in the current scene?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,14,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What actions could the ego vehicle take based on <c1,CAM_FRONT,1458.3,492.5>? Why take this action and what's the probability?","The action is to remain stationary, the reason is to follow the traffic rules, high probability.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,18,16
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What is the probability of colliding with <c1,CAM_FRONT,1458.3,492.5> after the ego vehicle steps on the brakes?",Low.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,16,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What actions taken by the ego vehicle can lead to a collision with <c1,CAM_FRONT,1458.3,492.5>?",Moderate right turn.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,14,3
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"Is <c2,CAM_FRONT,889.2,515.8> an object that the ego vehicle should consider in the current scene?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,14,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What actions could the ego vehicle take based on <c2,CAM_FRONT,889.2,515.8>? Why take this action and what's the probability?","The action is to remain stationary. The reason for this action is to follow the traffic rules, with a high probability.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,18,21
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What is the probability of colliding with <c2,CAM_FRONT,889.2,515.8> after the ego vehicle steps on the brakes?",Low.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,16,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What actions taken by the ego vehicle can lead to a collision with <c2,CAM_FRONT,889.2,515.8>?",Accelerating and going straight.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,14,4
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"Is <c3,CAM_FRONT,107.5,480.8> an object that the ego vehicle should consider in the current scene?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,14,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What actions could the ego vehicle take based on <c3,CAM_FRONT,107.5,480.8>? Why take this action and what's the probability?","The action is to remain stationary. The reason is to maintain a safe distance, which is high in probability.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,18,19
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What is the probability of colliding with <c3,CAM_FRONT,107.5,480.8> after the ego vehicle steps on the brakes?",Low.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,16,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"What actions taken by the ego vehicle can lead to a collision with <c3,CAM_FRONT,107.5,480.8>?",Moderate left turn.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,14,3
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"Is it necessary for the ego vehicle to take <c4,CAM_FRONT,740.7,369.3> into account?",Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"Based on <c4,CAM_FRONT,740.7,369.3> in this scene, what is the most possible action of the ego vehicle?",Keep stationary.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,16,2
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,What is the traffic signal that the ego vehicle should pay attention to?,Red light.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,13,2
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,What is the target action of the ego vehicle?,Stationary.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,9,1
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"In this scenario, what are safe actions to take for the ego vehicle?","Brake gently to a stop, slightly offset to the right.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,13,10
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,"In this scenario, what are dangerous actions to take for the ego vehicle?","Accelerate and go ahead, and turn right.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,13,7
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",planning,What is the priority of the objects that the ego vehicle should consider?(in descending order),"The priority of the objects that the ego vehicle should consider in descending order is <c4,CAM_FRONT,740.7,369.3>, <c1,CAM_FRONT,1458.3,492.5>, <c2,CAM_FRONT,889.2,515.8>, <c3,CAM_FRONT,107.5,480.8>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,15,19
54cdaaae372d421fa4734d66f51a8c48,7abe79e5d3d745bcb237a4b7e03d1577,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",behavior,Predict the behavior of the ego vehicle.,The ego vehicle is going straight. The ego vehicle is not moving.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280048162460.jpg,7,12
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What are objects to the front of the ego car?,There are two barriers and many cars in front of the ego car.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,10,13
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What are objects to the front left of the ego car?,"There are many barriers, one pedestrian, one car, and one traffic cone to the front left of the ego car.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,20
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What are objects to the front right of the ego car?,"There are three cars, one truck, and many traffic cones to the front right of the ego car.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,18
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What is the status of the cars that are to the front right of the ego car?,"Two of the cars are moving, and one is parked.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,17,10
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What are objects to the back of the ego car?,There are two trucks and two cars behind the ego car.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,10,11
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What is the status of the trucks that are to the back of the ego car?,Two trucks are moving.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,16,4
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What is the status of the truck that is to the front right of the ego car?,One truck is moving.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,17,4
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What is the status of the cars that are to the back of the ego car?,Two cars are moving.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,16,4
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What is the status of the cars that are to the front of the ego car?,"Many cars are moving, and one is parked.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,16,8
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What are objects to the back right of the ego car?,There is one construction vehicle to the back right of the ego car.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,13
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What is the status of the construction vehicle that is to the back right of the ego car?,One construction vehicle is parked.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,18,5
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What is the status of the pedestrian that is to the front left of the ego car?,The pedestrian to the front left of the ego car is moving.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,17,12
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What is the status of the car that is to the front left of the ego car?,One car is moving.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,17,4
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there motorcycles without riders to the back of the ego car?,No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there traffic cones to the back left of the ego car?,No.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there traffic cones to the front left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there barriers to the front left of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there moving trucks to the back of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there traffic cones to the front right of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there moving trucks to the front right of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,12,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there moving cars to the front of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there barriers to the front of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,10,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Are there parked cars to the front of the ego car?,Yes.,../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,11,1
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Please describe the current scene.,"There are two moving cars in front of the ego car, one moving car behind the ego car, one parked car in front of the ego car, and two moving trucks behind the ego car.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,5,35
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,What is the relative positioning of the important objects in the current scene?,"<c2,CAM_FRONT,629.2,475.0> is on the front left of <c1,CAM_FRONT,1321.7,495.0>, <c3,CAM_FRONT,769.2,485.0> is on the front left of <c1,CAM_FRONT,1321.7,495.0>, and <c3,CAM_FRONT,769.2,485.0> is on the front right of <c2,CAM_FRONT,629.2,475.0>.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,13,25
54cdaaae372d421fa4734d66f51a8c48,0dd14c14cea14dc1b0c0c9b0c9c7c4c3,"The ego vehicle proceeds along the current road, coming to a halt at the traffic light intersection.",perception,Is there any traffic element in the front view?,"Yes, there are traffic elements in the front view.",../nuscenes/samples/CAM_FRONT/n015-2018-08-03-15-00-36+0800__CAM_FRONT__1533280036162460.jpg,9,9
